startup_id,cluster,log_funding,funding_rounds,years_since_founded,num_round_types_used,category_count
26041,1,18.509606962295898,6,4.0,6,2.0
26044,2,15.538277869990837,2,19.0,2,1.0
26047,2,14.731801689838349,1,6.0,1,1.0
26048,1,13.651815643149092,5,3.0,2,1.0
26050,1,17.004033520208417,4,13.0,3,1.0
26051,0,10.819798284210286,1,2.6,1,8.0
26052,2,15.201805169084134,2,2.0,2,1.0
26054,3,12.206077645517674,1,1.5,1,3.0
26055,2,16.13789837629371,1,4.0,1,1.0
26056,2,18.31532023940565,2,19.0,2,1.0
26058,2,13.80242633158633,2,4.0,2,1.0
26059,2,14.04646750504604,2,6.0,1,1.0
26060,3,12.429220196836383,1,5.0,1,1.0
26062,3,11.51293546492023,1,5.0,1,1.0
26063,3,10.905974329106854,3,2.0,1,1.0
26064,3,13.122365377402328,1,2.2,1,2.0
26066,1,15.404745967162468,7,19.0,2,1.0
26067,1,17.1618997383427,6,18.0,5,1.0
26069,0,13.28787951079572,2,4.8,2,7.0
26070,3,10.203629181337648,1,2.0,1,2.0
26072,3,12.899222326086994,1,2.0,1,1.0
26075,1,18.064005814299346,5,9.9,6,6.0
26076,3,14.220976332738882,1,3.0,1,3.0
26077,3,10.819798284210286,1,4.3,1,1.0
26078,0,14.690979711984754,2,5.8,1,4.0
26079,0,13.676249640055394,1,2.0,1,5.0
26080,3,9.210440366976517,1,7.0,1,1.0
26083,3,9.61587214452889,1,1.2,1,3.0
26084,1,17.72753358339242,3,1.8,3,1.0
26085,0,12.899222326086994,1,4.0,1,7.0
26087,3,13.442417282107405,1,3.0,1,3.0
26089,3,10.12667110305036,1,2.8,1,4.0
26090,3,12.847929163278053,1,3.8,1,3.0
26092,3,11.51293546492023,1,5.6,1,4.0
26095,2,14.055944564102287,3,6.0,1,1.0
26096,2,14.914123179965662,1,11.0,2,1.0
26098,3,11.002116507732017,1,3.8,1,3.0
26099,3,11.918397239722838,1,4.3,1,1.0
26100,2,16.65458907995242,2,9.8,3,3.0
26102,3,13.122365377402328,1,3.7,1,1.0
26103,1,15.533803054682638,4,8.0,4,5.0
26104,2,14.077875591662238,1,6.3,2,1.0
26106,1,16.722411672456456,5,13.0,5,1.0
26107,3,13.592368256649284,1,2.3,1,3.0
26108,1,17.034386422832473,4,14.5,5,2.0
26109,3,9.61587214452889,1,3.6,1,2.0
26110,3,11.407576060361786,1,2.3,1,3.0
26111,1,16.13789837629371,3,5.8,4,4.0
26112,0,12.429220196836383,1,8.0,1,16.0
26113,0,12.524530013005734,2,2.1,2,6.0
26115,3,14.220976332738882,1,3.1,1,3.0
26116,2,15.385399623415076,1,19.0,1,3.0
26118,0,12.611541086966115,1,3.2,1,5.0
26120,2,14.615547883702087,1,4.0,1,1.0
26122,1,15.809958050116819,5,9.3,3,2.0
26125,2,15.911071604525215,1,0.8,2,1.0
26126,2,16.118095750958314,2,4.0,2,3.0
26127,4,16.300417291085605,1,81.0,1,1.0
26128,0,14.220976332738882,1,8.2,1,4.0
26130,2,17.50439003707821,1,7.0,2,1.0
26132,1,17.216707972959764,4,5.2,4,1.0
26133,2,14.006131744018864,1,11.0,2,1.0
26134,2,14.88304523491677,2,6.8,2,1.0
26136,2,14.99108419641044,1,4.0,1,1.0
26137,0,14.864465756791459,3,3.0,2,5.0
26140,2,16.118095750958314,2,6.3,2,1.0
26141,1,19.583831556883045,3,4.8,3,2.0
26145,2,14.855971351615219,1,9.0,1,1.0
26147,2,14.914123179965662,1,5.0,1,1.0
26148,2,16.300417291085605,1,26.0,1,1.0
26150,3,11.51293546492023,1,2.0,1,3.0
26151,3,13.815511557963774,1,3.0,1,2.0
26152,1,19.0385654454026,5,15.0,1,1.0
26157,3,13.710839804365895,1,0.9,1,3.0
26160,3,10.596659732783579,2,3.2,2,1.0
26161,3,9.680406499268875,1,2.7,1,2.0
26162,0,12.100717685412471,2,1.7,2,5.0
26163,3,13.976779556623864,1,1.0,1,1.0
26164,3,11.225256725762893,2,2.3,2,2.0
26165,2,15.312596012426368,1,10.0,2,4.0
26166,1,13.836792482717104,4,2.6,2,3.0
26168,3,9.90353755128617,1,3.6,1,1.0
26171,3,10.287354422202895,1,2.0,1,1.0
26172,2,14.731801689838349,1,4.0,1,1.0
26173,2,15.176487367510099,2,7.0,2,1.0
26174,3,13.6124649334783,1,4.7,1,2.0
26175,1,17.0287706842721,3,4.0,4,2.0
26177,3,11.225256725762893,1,4.0,1,1.0
26178,2,17.909855136853043,1,31.0,1,1.0
26180,0,14.704706313882614,1,4.0,1,6.0
26181,0,14.077875591662238,2,2.9,1,5.0
26183,2,14.572244556936383,2,5.8,2,2.0
26184,1,17.129696599000436,5,13.0,5,2.0
26185,1,16.22245575637265,3,12.0,3,3.0
26186,0,13.300209936314316,3,4.6,3,4.0
26187,3,11.51293546492023,1,5.0,1,1.0
26189,3,13.16829421951058,1,3.0,1,1.0
26191,2,14.200773639026796,1,21.0,2,1.0
26192,1,15.72030119800819,4,3.0,3,1.0
26193,2,15.444751293772967,1,6.0,2,1.0
26195,2,14.80876270134486,3,5.9,2,3.0
26196,3,13.815511557963774,1,7.2,1,3.0
26197,3,14.077875591662238,1,0.9,1,1.0
26198,3,11.289794413577894,1,3.5,1,3.0
26199,4,18.31532023940565,1,131.0,1,1.0
26201,3,10.819798284210286,1,0.5,1,4.0
26203,2,17.529082649058825,2,18.0,1,3.0
26204,0,10.596659732783579,1,3.9,1,9.0
26205,3,9.752199438322346,1,4.2,1,3.0
26207,2,16.166885910365842,1,15.0,2,1.0
26208,1,15.65256217567042,5,4.3,3,5.0
26211,1,17.622173069956816,4,4.0,4,2.0
26213,3,11.321159449348274,1,1.8,1,1.0
26214,2,14.038654909278163,2,2.3,2,1.0
26215,2,14.441449523589984,3,1.6,1,1.0
26218,3,12.429220196836383,1,2.0,1,3.0
26219,0,13.122365377402328,1,2.0,1,4.0
26220,3,14.077875591662238,1,2.2,1,1.0
26221,3,12.429220196836383,1,2.0,1,2.0
26223,3,10.921739027384751,1,0.7,1,3.0
26224,2,16.822878820059813,2,18.0,3,2.0
26225,2,14.56928283092878,2,7.0,3,2.0
26226,2,17.453096744006448,2,10.0,3,4.0
26227,2,16.796129244469636,2,12.0,2,1.0
26232,2,15.687312888712007,1,5.8,2,1.0
26233,2,16.00635717260177,2,6.0,1,1.0
26236,2,13.715691327653829,2,5.0,2,1.0
26240,3,12.530591582408928,1,2.0,1,2.0
26242,3,13.592368256649284,1,2.8,1,1.0
26243,0,12.429220196836383,2,4.0,1,5.0
26244,2,14.914123179965662,1,15.0,1,1.0
26245,3,12.07254696717504,2,2.1,1,2.0
26246,3,13.541075028051122,1,1.7,1,1.0
26248,3,12.301387370778713,1,4.0,1,1.0
26249,2,15.068273812173887,2,13.0,2,1.0
26250,3,11.425011862916122,1,4.0,1,2.0
26251,3,9.90353755128617,1,3.9,1,3.0
26252,3,9.90353755128617,2,3.0,1,4.0
26253,0,14.401049699075912,3,4.8,1,4.0
26254,0,15.184855841539507,2,5.7,2,7.0
26255,3,12.779875885354993,1,9.0,1,1.0
26257,0,14.914123179965662,1,2.4,1,4.0
26258,1,18.197537205138154,5,8.8,5,1.0
26259,3,10.596659732783579,1,4.0,1,2.0
26262,1,17.543610749269952,4,1.9,5,1.0
26264,2,14.126738976537867,1,16.0,1,1.0
26265,2,15.687312888712007,1,15.0,2,1.0
26266,2,15.123843647884687,2,6.0,2,2.0
26268,1,16.39572753907174,5,10.0,3,3.0
26270,1,15.656060350091908,4,5.0,3,6.0
26271,2,18.132998684833918,1,9.7,1,1.0
26272,3,13.815511557963774,1,4.0,1,1.0
26273,2,13.858611234315992,3,7.0,1,1.0
26274,0,16.475770165160203,2,9.3,3,7.0
26276,2,16.58182973008354,2,11.0,3,2.0
26278,3,12.345838935721968,2,4.0,1,1.0
26280,0,12.78584393966916,1,2.6,1,6.0
26282,3,11.289794413577894,3,0.7,1,2.0
26283,2,14.508658238524095,1,37.0,1,1.0
26285,3,10.596659732783579,1,1.9,1,2.0
26288,2,15.926935266562529,1,14.3,2,1.0
26290,2,15.454507466814658,1,14.0,1,1.0
26291,0,14.496079462646344,2,3.8,2,4.0
26294,2,15.081049000035772,2,5.0,2,1.0
26296,2,17.412056936298672,2,7.0,1,1.0
26300,2,17.804494623047066,1,15.0,2,1.0
26301,2,18.132998684833918,1,44.0,1,1.0
26303,3,13.217675375388819,1,5.0,1,1.0
26306,3,10.12667110305036,1,1.9,1,2.0
26308,1,18.19051259028931,4,15.0,2,2.0
26310,1,18.133070295602185,5,10.0,3,1.0
26312,1,16.235703471265392,5,9.0,3,2.0
26314,1,18.91293498824539,6,13.0,5,3.0
26315,2,18.066728105461106,2,12.0,2,1.0
26317,2,16.811242881518265,1,3.0,1,1.0
26318,2,14.045829107307345,1,7.0,2,1.0
26320,3,14.021476210367066,1,2.0,1,1.0
26321,2,15.274125813221904,1,10.0,1,1.0
26322,0,14.80876270134486,2,9.8,2,4.0
26323,3,12.834683971615659,2,2.0,2,3.0
26324,3,10.819798284210286,1,3.0,1,1.0
26325,3,12.628070334272698,2,3.0,1,1.0
26326,3,13.146892074122203,1,4.2,1,2.0
26327,0,13.560619598657233,1,1.5,1,4.0
26329,2,15.475672192610485,2,6.0,3,1.0
26331,3,12.301387370778713,2,8.0,1,1.0
26332,2,15.607270193858982,1,13.0,1,1.0
26335,1,16.775615705688583,4,4.4,3,4.0
26336,3,11.200964361058276,3,2.0,1,2.0
26337,0,17.45309669137487,2,18.0,3,8.0
26338,0,12.016992299491665,1,6.5,1,6.0
26339,2,14.220976332738882,1,12.8,2,1.0
26340,2,15.53827733427679,2,14.0,2,1.0
26341,3,13.345508528717259,1,4.6,1,2.0
26342,1,16.408897925512697,3,3.0,3,3.0
26343,2,15.047341982176405,1,5.0,1,1.0
26345,3,12.524530013005734,1,5.0,1,3.0
26347,3,12.07254696717504,1,12.0,1,1.0
26350,0,12.206077645517674,1,7.8,1,6.0
26351,2,16.41820031748273,2,15.0,1,1.0
26354,2,14.845130332288226,1,7.0,1,2.0
26355,2,15.88363846616608,1,13.4,2,1.0
26357,2,17.249497794707484,2,23.0,2,2.0
26358,3,13.779832601829845,1,4.0,1,3.0
26360,1,17.6735114544379,5,15.0,5,1.0
26361,1,17.72753358339242,3,11.5,4,7.0
26362,0,16.28775411819418,2,14.0,2,7.0
26363,0,14.648420115681892,1,3.9,2,6.0
26364,3,13.51440681653079,1,3.8,1,2.0
26365,2,14.285514812209815,1,8.0,1,1.0
26366,1,17.034386422832473,3,3.4,3,4.0
26367,0,11.51293546492023,1,5.3,1,9.0
26369,3,12.838027699523321,1,15.0,1,1.0
26372,2,16.118095750958314,2,9.0,3,1.0
26374,2,17.151280169891162,1,32.0,1,1.0
26375,3,13.45883704259595,1,5.0,1,1.0
26376,2,13.217675375388819,1,15.0,2,2.0
26377,0,16.78555941824697,3,7.0,4,9.0
26379,2,15.293016027343821,2,7.4,1,1.0
26383,0,13.122365377402328,1,4.0,1,4.0
26384,2,15.984564372619506,1,12.0,2,1.0
26385,2,17.297980690486572,1,16.0,2,1.0
26387,1,17.660523467762737,4,8.0,3,1.0
26388,1,17.1654146803266,4,4.7,4,1.0
26390,0,13.122365377402328,1,2.3,1,7.0
26391,2,14.45142632201964,4,6.0,1,1.0
26392,2,15.76142084987672,1,3.0,2,2.0
26395,2,17.242116685975702,2,16.0,2,3.0
26396,1,16.056220353623207,3,8.5,3,4.0
26397,1,16.61887099947687,3,7.3,3,1.0
26398,2,16.257857680289998,1,15.0,2,1.0
26399,3,14.430696737594902,1,2.8,1,2.0
26401,2,16.899711525272462,1,23.0,1,1.0
26405,2,17.216707972959764,1,19.0,2,1.0
26406,1,17.11511789937655,4,15.0,3,1.0
26408,2,15.649690902820678,2,8.5,1,1.0
26409,2,17.858561843342684,2,10.0,3,2.0
26410,2,15.76142084987672,1,13.0,1,1.0
26412,0,14.914123179965662,1,3.2,2,7.0
26413,0,11.789094010414116,1,2.8,1,5.0
26415,2,17.147715103853763,2,4.0,2,3.0
26416,2,15.09223583760161,1,13.0,1,1.0
26419,3,11.918397239722838,1,1.0,1,3.0
26421,3,12.128116509451258,1,5.0,1,1.0
26422,2,14.99416586199818,1,4.3,2,1.0
26423,1,15.993468610942116,3,4.3,3,5.0
26425,3,13.815511557963774,1,2.6,1,1.0
26426,2,15.089476013830486,4,7.0,1,1.0
26428,3,13.443793039680273,2,1.9,2,1.0
26429,2,14.508658238524095,1,8.0,1,2.0
26430,2,14.639757051038083,2,10.0,2,1.0
26431,3,12.73824675995318,1,9.2,1,2.0
26432,2,17.216707972959764,1,17.0,2,5.0
26434,2,15.286835397889838,2,14.0,3,3.0
26435,2,14.651474575172058,2,5.0,1,2.0
26438,1,18.643984290466662,6,16.0,5,2.0
26440,3,10.596659732783579,1,3.0,1,1.0
26442,3,11.130229168914765,1,0.8,1,1.0
26443,3,11.843171214332553,1,4.8,1,2.0
26447,2,15.400655982747342,1,11.0,1,1.0
26448,2,14.969242461310827,1,5.0,1,1.0
26450,2,15.424948670398354,1,5.0,2,1.0
26451,1,16.588099342704055,3,19.0,4,1.0
26453,0,16.454567959008102,2,3.6,3,5.0
26454,2,15.384157308736116,1,6.0,1,3.0
26455,3,14.077875591662238,3,2.5,1,2.0
26456,3,13.839271028928524,1,5.0,1,1.0
26457,3,12.154784614286667,2,2.5,2,2.0
26460,0,13.910821646859095,2,3.8,2,5.0
26461,3,13.122365377402328,1,1.8,1,1.0
26464,1,15.303910367754927,3,5.3,4,3.0
26465,3,10.12667110305036,1,2.7,1,4.0
26466,0,14.159100971573958,2,3.1,1,4.0
26467,2,13.883170141017091,1,36.0,1,1.0
26469,1,17.705287974894997,4,10.3,5,2.0
26470,2,18.643824303266577,3,11.0,2,2.0
26472,0,11.156264806643742,2,2.3,1,5.0
26473,3,11.918397239722838,1,2.0,1,2.0
26474,3,13.340319095150384,1,3.6,1,1.0
26475,2,15.205049898439155,1,7.0,1,2.0
26476,2,14.556069333856513,2,8.1,2,1.0
26477,3,10.596659732783579,1,2.2,1,2.0
26478,1,17.599700214609808,4,15.0,4,2.0
26479,1,17.482450133486715,5,16.0,3,1.0
26480,1,17.511862051730805,3,11.0,3,2.0
26487,2,16.006044133724853,3,36.0,2,1.0
26489,2,14.249835842454736,1,4.0,2,1.0
26490,3,13.399996629152975,1,1.5,1,2.0
26491,2,15.717618233614914,2,12.0,1,2.0
26493,2,14.914123179965662,1,8.0,1,1.0
26494,3,8.160803920954665,1,7.1,1,2.0
26496,3,12.00122936805393,1,2.0,1,1.0
26497,0,13.575668357027013,3,3.0,2,5.0
26499,1,16.98519618065851,4,11.0,3,2.0
26500,1,19.959696194235843,5,14.0,6,1.0
26501,0,10.373522431293592,1,3.0,1,6.0
26503,1,16.52356082573315,3,3.6,4,5.0
26504,3,9.433563920090563,1,2.2,1,4.0
26506,3,10.768506042432708,1,3.2,1,4.0
26507,0,14.180570945592372,1,6.0,1,5.0
26509,1,17.122399311435135,4,20.0,3,1.0
26512,3,10.308985993422082,1,7.0,1,2.0
26516,2,13.122365377402328,1,16.0,1,1.0
26519,4,15.176487367510099,1,159.9,1,2.0
26520,2,14.926411365883695,1,11.0,2,4.0
26521,3,12.100717685412471,2,2.0,1,3.0
26523,3,6.68586094706836,1,4.8,1,2.0
26526,2,15.501909696719672,1,6.6,1,1.0
26527,1,15.163583966004193,3,5.0,3,1.0
26528,2,13.815511557963774,1,16.0,1,1.0
26531,3,13.122365377402328,1,1.7,1,1.0
26532,2,14.100690252077353,2,6.0,2,1.0
26533,2,14.877480992029758,5,33.0,1,1.0
26534,2,14.572767105088138,4,27.0,2,1.0
26535,3,10.557685982957498,1,1.5,1,4.0
26538,2,17.062487851834938,2,16.0,1,1.0
26539,2,13.064605018927699,4,2.3,2,1.0
26540,2,14.082872314142056,2,9.0,1,1.0
26543,2,15.262834400110519,3,7.0,2,1.0
26548,2,17.37884379576097,4,16.0,1,1.0
26549,2,16.15731646026544,1,10.0,1,3.0
26551,1,17.327055996795295,3,16.0,4,3.0
26553,1,17.75542184487722,5,13.0,2,1.0
26555,3,13.122365377402328,1,9.9,1,1.0
26557,2,16.722411672456456,2,26.0,1,1.0
26558,3,10.12667110305036,1,19.3,1,1.0
26561,2,18.292847383806116,2,24.0,1,1.0
26562,2,16.21535883150547,3,20.0,2,1.0
26563,1,14.040253629363907,5,46.0,2,1.0
26566,1,17.73570808079805,4,37.0,4,1.0
26567,3,12.61512132496969,1,7.0,1,1.0
26570,2,13.654452913210873,1,11.0,1,1.0
26573,1,14.077875591662238,3,16.7,4,1.0
26574,2,15.256589225292833,4,7.0,1,1.0
26575,2,16.468752592994022,3,7.0,2,1.0
26576,3,13.51440681653079,1,7.0,1,1.0
26577,3,12.971535836496138,2,5.0,1,1.0
26579,3,13.686364962228286,1,3.0,1,1.0
26580,3,10.596659732783579,1,2.0,1,1.0
26581,2,14.469920548454809,2,11.0,1,1.0
26583,2,15.001416433796976,3,8.0,2,1.0
26586,2,16.77143563441689,2,14.0,3,2.0
26587,2,15.904787201086346,3,8.0,2,1.0
26588,2,14.53821702620254,1,19.0,1,1.0
26589,3,13.017005083966255,2,5.3,1,3.0
26591,2,18.5159909328476,3,22.0,2,3.0
26593,0,12.611541086966115,1,4.6,1,6.0
26594,3,10.12667110305036,1,1.5,1,3.0
26595,2,17.034386422832473,1,8.0,2,1.0
26596,2,17.747336210296442,1,34.0,1,3.0
26597,2,15.666782972501816,1,29.0,1,1.0
26599,2,17.031612739838597,2,15.0,1,1.0
26600,2,15.484629211605508,2,6.0,2,1.0
26601,2,13.815511557963774,1,16.0,1,2.0
26603,2,13.811503540582295,2,5.0,2,1.0
26606,2,14.23422155071698,1,7.0,1,1.0
26607,3,13.202432546266227,1,8.0,1,1.0
26608,0,16.74098703788075,2,5.0,3,5.0
26609,0,15.381473167299418,2,2.0,3,4.0
26610,2,15.687312888712007,1,3.0,1,1.0
26611,3,12.206077645517674,1,6.3,1,1.0
26614,3,14.152054934840459,1,4.0,1,1.0
26615,3,11.002116507732017,1,3.8,1,1.0
26619,1,17.359364268929685,4,9.1,4,8.0
26621,3,12.611541086966115,2,5.1,1,1.0
26622,3,13.437175577097312,2,6.0,1,1.0
26627,3,12.611541086966115,1,1.9,1,3.0
26628,0,14.04662307257814,1,4.0,1,4.0
26629,2,16.300417291085605,1,5.5,1,1.0
26631,0,15.479109897757434,5,5.0,2,8.0
26632,0,11.407576060361786,2,2.6,2,4.0
26633,2,15.607270193858982,1,5.7,2,1.0
26640,0,14.984892228079548,1,2.0,1,7.0
26641,0,14.115615891155079,4,4.6,2,7.0
26642,1,13.458971319102906,5,3.1,3,2.0
26643,3,14.463922367558508,1,5.3,1,3.0
26645,2,16.118095750958314,1,7.0,2,1.0
26647,2,14.914123179965662,1,2.2,1,2.0
26648,3,13.815511557963774,1,3.9,1,3.0
26649,2,17.840862266556567,3,11.0,2,1.0
26652,2,16.132984361974234,2,20.0,2,1.0
26653,0,12.69771850797869,2,2.7,1,11.0
26654,3,13.45883704259595,1,1.1,1,1.0
26655,2,17.11134746100564,1,17.0,2,1.0
26656,2,14.715672314412528,3,5.0,2,1.0
26658,2,15.623799493077952,2,2.9,3,2.0
26662,2,14.346139397261565,2,4.0,1,2.0
26663,3,12.013706813470414,1,4.0,1,2.0
26665,3,13.68864149408757,1,13.9,1,3.0
26666,3,13.345508528717259,1,5.0,1,1.0
26667,3,13.710151153416941,1,7.6,1,1.0
26668,3,13.112315061750808,3,3.3,2,2.0
26669,2,16.467343149590114,2,29.0,1,1.0
26670,1,19.29717138814823,5,8.7,6,4.0
26676,3,12.206077645517674,1,0.5,1,3.0
26679,0,10.308985993422082,1,3.8,1,5.0
26681,0,13.8356592038205,4,3.9,1,4.0
26682,3,8.922791623969637,1,4.6,1,2.0
26683,0,15.414898336565054,2,7.0,3,7.0
26685,3,10.452302362206153,1,0.9,1,3.0
26686,2,15.424948670398354,2,5.7,3,3.0
26687,1,17.22148809645067,3,5.8,3,2.0
26689,2,18.234351177809064,2,12.0,3,2.0
26690,2,15.507117776795559,3,6.0,1,1.0
26691,2,17.419784855997506,3,6.8,2,1.0
26692,2,17.034386422832473,2,17.0,2,1.0
26693,3,13.263183889731346,1,8.0,1,2.0
26694,2,15.732433317205148,2,2.0,3,3.0
26697,0,13.815511557963774,1,4.0,2,4.0
26699,2,14.220976332738882,3,10.0,1,1.0
26700,2,14.042089003269883,2,9.0,1,1.0
26702,2,16.811242881518265,1,3.0,2,2.0
26703,1,17.830465117510133,7,11.3,6,1.0
26705,3,12.959846800844963,1,5.0,1,1.0
26707,0,13.592368256649284,2,2.8,1,5.0
26708,2,15.520258832020865,1,34.0,1,1.0
26710,1,16.88356353960952,3,12.0,3,1.0
26711,3,10.12667110305036,1,3.4,1,3.0
26716,2,14.731801689838349,1,3.0,1,2.0
26717,2,13.800017152620192,1,11.0,1,1.0
26719,2,14.731801689838349,1,9.9,1,3.0
26720,1,16.973472261615132,3,5.0,3,1.0
26721,2,14.115615891155079,2,8.0,3,1.0
26722,2,14.978661680269907,2,7.0,2,1.0
26723,1,18.497641794347754,5,14.0,2,1.0
26724,2,14.441449523589984,1,6.0,1,1.0
26726,1,14.36757332206557,6,7.0,3,1.0
26727,0,13.997832948091215,1,4.6,1,4.0
26728,3,9.90353755128617,1,1.8,1,4.0
26729,3,12.206077645517674,1,17.0,1,1.0
26731,2,15.830413711839864,2,16.0,2,4.0
26732,1,16.561984552199238,3,8.0,3,1.0
26733,2,13.815511557963774,1,9.0,1,1.0
26734,3,13.997832948091215,1,1.3,1,1.0
26735,2,17.034386422832473,2,20.0,3,5.0
26736,0,16.906553056777135,1,7.3,1,5.0
26737,0,10.021315031649332,2,3.9,1,5.0
26739,1,16.959662879739987,4,5.0,5,3.0
26740,3,11.141876276228,2,1.0,2,3.0
26741,3,12.07254696717504,1,2.0,1,4.0
26742,2,13.815511557963774,3,2.8,2,2.0
26743,2,17.568729185222292,2,8.0,1,2.0
26745,2,14.151983508870947,1,8.0,1,1.0
26748,3,11.51293546492023,1,7.0,1,1.0
26749,3,12.429220196836383,1,8.0,1,3.0
26750,0,16.012735246411598,2,5.0,2,6.0
26751,3,12.367345048436391,2,4.0,1,1.0
26752,0,16.811242881518265,1,19.0,1,8.0
26753,2,16.7650744350105,2,16.0,1,1.0
26754,2,15.856731016694035,2,4.7,2,2.0
26755,3,7.601402334583733,1,1.6,1,2.0
26756,3,13.815511557963774,1,3.2,1,2.0
26757,0,14.403297778421795,1,3.4,1,6.0
26758,2,14.682611465815636,2,2.8,2,2.0
26759,3,13.304686600863562,1,4.0,1,1.0
26760,1,15.520258832020865,3,7.0,4,3.0
26762,3,10.12667110305036,1,5.4,1,4.0
26763,2,15.096444681204078,2,10.0,3,1.0
26764,2,15.354629219659246,2,12.0,2,1.0
26765,3,11.225256725762893,2,3.0,1,1.0
26768,2,15.86963441986494,2,5.0,2,1.0
26769,2,15.920331427611007,3,16.0,1,1.0
26770,2,17.622173069956816,2,7.0,1,3.0
26771,3,13.641158361294979,1,4.0,1,1.0
26775,2,14.609860070908367,3,4.0,2,1.0
26778,2,14.99108419641044,1,3.0,2,2.0
26779,2,13.815511557963774,1,10.0,1,1.0
26780,3,12.013706813470414,2,8.5,1,2.0
26781,2,15.76142084987672,1,9.0,2,1.0
26782,0,12.611541086966115,1,4.9,1,5.0
26783,0,14.425276673063282,2,6.9,3,7.0
26784,3,13.122365377402328,1,5.0,1,1.0
26785,2,16.52356082573315,1,7.0,1,1.0
26786,3,13.122365377402328,1,4.0,1,1.0
26790,3,9.546884034617925,1,2.6,1,1.0
26791,3,12.742487065559814,2,5.0,2,3.0
26792,2,14.760661207140078,1,4.0,1,1.0
26794,0,12.458079611729106,1,2.3,1,8.0
26796,1,16.51351049055305,5,6.0,2,1.0
26797,3,13.217675375388819,1,7.0,1,1.0
26798,2,14.528583397467383,2,9.0,1,1.0
26799,1,15.485530173646762,4,5.0,3,4.0
26801,3,13.353476685668044,1,3.0,1,1.0
26802,3,11.608244735642321,1,5.0,1,1.0
26803,3,10.596659732783579,1,3.0,1,1.0
26804,3,11.082157933374816,1,5.5,1,1.0
26807,2,13.970804298534327,3,4.0,1,1.0
26809,2,14.469241526262232,1,4.0,2,1.0
26810,2,17.741436488285277,1,35.0,1,3.0
26811,2,15.955576839107596,2,11.0,2,1.0
26812,1,17.274190406511075,5,3.1,6,2.0
26813,3,10.84536805540928,1,1.8,1,4.0
26814,1,15.610481531454301,3,4.8,3,2.0
26815,1,18.30526990366438,5,7.4,6,5.0
26817,1,18.294550478152452,8,15.0,4,1.0
26818,2,16.759949589762293,2,5.6,3,3.0
26819,0,14.06751441520108,1,8.0,1,5.0
26820,0,14.06751441520108,1,1.4,1,8.0
26821,1,16.125071363999606,4,4.3,3,3.0
26822,3,13.554147092530322,1,9.0,1,1.0
26823,3,14.091660136102107,1,4.9,1,1.0
26824,1,17.83720858218146,5,7.0,5,1.0
26826,3,9.90353755128617,2,1.7,1,4.0
26827,0,13.384729180332174,3,1.0,2,5.0
26828,3,13.122365377402328,1,3.0,1,1.0
26829,2,14.603968372873895,1,14.0,2,1.0
26831,1,17.510620586673568,6,21.0,4,1.0
26834,0,11.312594711721175,3,2.5,1,9.0
26835,0,14.220976332738882,1,4.2,1,5.0
26839,3,10.819798284210286,1,2.2,1,3.0
26843,1,16.118095750958314,5,11.0,3,1.0
26844,3,12.206077645517674,1,18.0,1,1.0
26846,2,13.697534128608535,1,17.0,1,1.0
26848,2,14.06857323494526,1,15.0,1,1.0
26849,2,16.52356082573315,2,12.0,2,1.0
26852,2,15.068273812173887,2,2.0,1,1.0
26853,2,14.236534661362787,1,9.0,2,2.0
26854,2,12.422799654798252,2,13.0,2,1.0
26855,2,15.830413711839864,1,17.0,2,1.0
26857,1,17.622173069956816,5,8.0,4,1.0
26859,2,14.914123179965662,1,3.8,2,1.0
26860,3,11.450390269169123,1,3.9,1,3.0
26861,1,18.31596684141743,6,9.0,5,1.0
26862,2,15.263591923895184,2,5.0,3,1.0
26863,1,18.603002309079653,3,4.0,3,4.0
26864,2,16.14765455028724,1,18.0,2,1.0
26868,3,13.377007146164305,1,5.0,2,1.0
26871,1,17.777239631803003,5,10.7,3,1.0
26872,2,14.085538458535822,1,11.0,2,1.0
26873,2,14.508658238524095,1,4.0,2,1.0
26874,1,17.880254581740555,4,8.0,5,3.0
26875,3,10.596659732783579,1,4.0,1,1.0
26877,2,16.376327697252222,2,6.9,2,1.0
26879,1,16.297374667249844,6,7.0,2,1.0
26880,3,12.611541086966115,1,3.0,1,1.0
26881,0,13.997832948091215,1,10.7,2,4.0
26882,2,12.899222326086994,2,3.0,3,1.0
26884,3,10.12667110305036,1,3.3,1,2.0
26886,2,14.758131974689713,2,3.1,2,1.0
26887,0,15.607270193858982,2,6.7,2,5.0
26889,1,17.958645395466913,3,3.2,3,3.0
26892,1,15.520258832020865,3,4.8,3,4.0
26893,2,14.914123179965662,2,7.0,3,1.0
26895,3,10.596659732783579,1,8.7,1,1.0
26901,2,15.208035717281975,1,2.0,1,2.0
26902,2,16.942271137784317,1,4.0,1,1.0
26904,2,14.769385279675179,2,6.0,2,1.0
26905,2,16.45954107220002,3,7.4,2,3.0
26906,2,17.370858305167925,1,4.0,1,2.0
26907,2,14.220976332738882,1,12.9,2,1.0
26908,3,13.171155446333852,1,3.0,1,1.0
26909,2,17.511986808213287,2,4.0,2,1.0
26910,3,10.425994681075956,1,1.4,1,2.0
26911,3,13.997832948091215,1,2.0,1,1.0
26913,3,11.51293546492023,1,1.4,1,4.0
26914,0,15.068273812173887,2,4.5,2,5.0
26917,1,17.20521579044869,6,7.1,3,2.0
26918,3,13.122365377402328,1,1.7,1,1.0
